"Sample","MLocID","StationDes","Project1","Date","Habitat","Activity_Type","lat","long","total.richness","Coleoptera.rich","Diptera.rich","Ephemeroptera.rich","Plecoptera.rich","Trichoptera.rich","Baetidae.rich","Chironomidae.rich","Hydropsychidae.rich","pct_Coleoptera","pct_Diptera","pct_Ephemeroptera","pct_Plecoptera","pct_Trichoptera","EPT.rich","pct_EPT","multivoltine.rich","semivoltine.rich","univoltine.rich","pct_multivoltine","pct_semivoltine","pct_univoltine","CF.rich","CG.rich","MH.rich","OM.rich","PA.rich","PH.rich","PR.rich","SC.rich","SH.rich","UN.rich","NA.rich","pct_CF","pct_CG","pct_MH","pct_OM","pct_PA","pct_PH","pct_PR","pct_SC","pct_SH","pct_UN","pct_NA","pct_Dom.5","pct_Dom.3","pct_Dom.1","Shannon_diversity","Simpson_diversity","Evenness","Non.Insect_richness","pct_Non.Insect","MTI","tot.abund.RIV","tot.abund","tot.abund.y","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","outlier.05","outlier.01","oe.cond","BSTI","org_id","MLocID.y","Eco2","Eco3","ELEV_m","precip_mm","temp_Cx10","W_E","HUC8_Name","HUC12_Name","Wade_Boat","Result_Status","low.count","methods.ok","OE.outlier","month","index.period","Use.303d","reason.no.303"
"12282-ORDEQ:19960709:P:SR","12282-ORDEQ","Williams River at River Mile 55.8","EMAP/REMAP/CEMAP","1996-07-09","Benthic Kick - Targeted Pool","Sample-Routine",43.20531113,-123.6340688,16,2,5,4,0,2,0,5,0,5.03597122302158,75.8992805755396,8.99280575539568,0,6.11510791366906,6,15.1079136690647,5,2,8,75.8992805755396,2.87769784172662,20.863309352518,1,9,NA,NA,NA,NA,3,2,1,NA,NA,0.359712230215827,84.8920863309353,0,0,0,0,3.23741007194245,5.03597122302158,5.75539568345324,0.719424460431655,0,84.8920863309353,73.0215827338129,40.2877697841727,1.89098605660296,0.770662675908423,0.682029051562817,2,2.87769784172662,2.41860465116279,276,278,278,6,15.6370069750598,0.38,7,17.0789473684211,0.409861325115562,0.568607083740712,0.551912568306011,0,0,"Most disturbed",4.27878230362534,"OREGONDEQ","12282-ORDEQ","MWCF","1",427.0248,1702,164,"w","Coos","Wilson Creek-Williams River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12282-ORDEQ:19960709:R:SR","12282-ORDEQ","Williams River at River Mile 55.8","EMAP/REMAP/CEMAP","1996-07-09","Benthic Kick - Targeted Riffle","Sample-Routine",43.20531113,-123.6340688,42,4,11,8,4,10,3,5,1,9.89010989010989,56.5934065934066,10.1648351648352,2.74725274725275,10.7142857142857,22,23.6263736263736,9,6,25,56.3186813186813,9.89010989010989,32.4175824175824,3,16,NA,3,1,NA,8,6,5,NA,NA,3.02197802197802,64.8351648351648,0,1.64835164835165,1.0989010989011,0,4.12087912087912,18.956043956044,4.67032967032967,1.64835164835165,0,59.6153846153846,47.8021978021978,17.8571428571429,2.86192096334019,0.905215193033925,0.765696611958605,4,9.34065934065934,3.06153846153846,300,364,364,16,15.6370069750598,1.02,19,17.0789473684211,1.11248073959938,0.230747317921068,0.228300510576222,0,0,"Least disturbed",5.02031278120946,"OREGONDEQ","12282-ORDEQ","MWCF","1",427.0248,1702,164,"w","Coos","Wilson Creek-Williams River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12283-ORDEQ:19940714:P:SR","12283-ORDEQ","East Fork Coquille River at River Mile 26","EMAP/REMAP/CEMAP","1994-07-14","Benthic Kick - Targeted Pool","Sample-Routine",43.1479631,-123.7787853,41,5,13,3,8,8,0,9,0,4.91228070175439,70.1754385964912,2.80701754385965,5.96491228070175,5.26315789473684,19,14.0350877192982,10,12,19,68.7719298245614,16.140350877193,15.0877192982456,1,11,NA,2,NA,NA,15,6,5,1,NA,0.701754385964912,40,0,3.85964912280702,0,0,33.6842105263158,9.47368421052632,2.45614035087719,9.82456140350877,0,57.1929824561403,43.859649122807,21.4035087719298,2.84964221538271,0.899434778402731,0.767358802844422,3,9.12280701754386,2.56024096385542,267,285,285,10,15.2740139087328,0.65,12,17.0789473684211,0.702619414483821,0.360869719636373,0.395475113122172,0,0,"Most disturbed",15.1078206248708,"OREGONDEQ","12283-ORDEQ","MWCF","1",309.0672,2007,157,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12283-ORDEQ:19940714:R:SR","12283-ORDEQ","East Fork Coquille River at River Mile 26","EMAP/REMAP/CEMAP","1994-07-14","Benthic Kick - Targeted Riffle","Sample-Routine",43.1479631,-123.7787853,46,8,13,7,7,8,2,7,0,12.624584717608,30.5647840531561,29.2358803986711,16.2790697674419,7.64119601328904,22,53.156146179402,9,13,23,47.1760797342193,24.5847176079734,25.5813953488372,3,15,3,NA,NA,NA,15,7,2,NA,1,4.31893687707641,58.1395348837209,2.32558139534884,0,0,0,17.9401993355482,7.30897009966777,5.98006644518272,1.32890365448505,2.6578073089701,53.156146179402,40.1993355481728,22.2591362126246,3.05257120887683,0.913508260447036,0.797298804655894,2,2.99003322259136,3.61278195488722,292,301,301,17,15.2740139087328,1.11,19,17.0789473684211,1.11248073959938,0.184672548159587,0.25309992706054,0,0,"Least disturbed",7.81880865869435,"OREGONDEQ","12283-ORDEQ","MWCF","1",309.0672,2007,157,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12283-ORDEQ:19960711:R:SR","12283-ORDEQ","East Fork Coquille River at River Mile 26","EMAP/REMAP/CEMAP","1996-07-11","Benthic Kick - Targeted Riffle","Sample-Routine",43.1479631,-123.7787853,37,5,5,11,6,8,2,3,2,1.45772594752187,2.47813411078717,77.2594752186589,7.5801749271137,4.81049562682216,25,89.6501457725948,5,9,22,72.0116618075802,10.4956268221574,16.1807580174927,2,13,1,NA,NA,NA,7,10,3,NA,1,0.291545189504373,77.1137026239067,0.145772594752187,0,0,0,3.79008746355685,10.4956268221574,6.85131195335277,0,1.31195335276968,82.0699708454811,76.0932944606414,59.9125364431487,1.74036999751895,0.612732397325024,0.481974400864877,1,6.26822157434402,3.99306759098787,300,686,686,12,15.3446832779023,0.78,14,17.0789473684211,0.819722650231125,0.313004827203802,0.370025402201524,0,0,"Most disturbed",7.87755157487598,"OREGONDEQ","12283-ORDEQ","MWCF","1",309.0672,2007,157,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12284-ORDEQ:19940718:P:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-07-18","Benthic Kick - Targeted Pool","Sample-Routine",45.89006414,-122.8627212,28,1,14,2,1,4,0,9,0,0.269541778975741,84.9056603773585,3.77358490566038,2.15633423180593,2.69541778975741,7,8.62533692722372,10,3,15,72.5067385444744,4.04312668463612,23.4501347708895,NA,11,1,1,1,NA,7,3,3,1,NA,0,77.3584905660377,0.269541778975741,0.808625336927224,0.808625336927224,0,12.1293800539084,4.04312668463612,2.96495956873315,1.61725067385445,0,70.8894878706199,61.1859838274933,47.7088948787062,1.97092280469972,0.688774794489802,0.591477143338988,5,5.92991913746631,1.59760956175299,300,371,371,12,20.4337371661342,0.59,8,17.0789473684211,0.468412942989214,0.4524567114562,0.494228751311647,0,0,"Most disturbed",44.8526981218541,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12284-ORDEQ:19940718:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-07-18","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,25,2,5,4,7,3,1,2,0,4.01234567901235,6.48148148148148,27.4691358024691,34.5679012345679,5.8641975308642,14,67.9012345679012,3,4,17,2.46913580246914,23.1481481481481,74.0740740740741,NA,8,NA,NA,NA,NA,7,4,6,NA,NA,0,16.6666666666667,0,0,0,0,37.962962962963,37.962962962963,7.40740740740741,0,0,79.0123456790123,65.4320987654321,29.9382716049383,2.22858841575423,0.832685566224661,0.692349918731482,4,21.6049382716049,1.9,300,324,324,14,20.4337371661342,0.69,12,17.0789473684211,0.702619414483821,0.40855784773943,0.431674208144796,0,0,"Most disturbed",23.3843673442848,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12284-ORDEQ:19940801:P:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-08-01","Benthic Kick - Targeted Pool","Sample-Routine",45.89006414,-122.8627212,28,3,14,2,3,2,0,10,0,4.36363636363636,66.5454545454545,3.27272727272727,1.81818181818182,0.727272727272727,7,5.81818181818182,11,5,12,50.1818181818182,21.4545454545455,28.3636363636364,NA,11,NA,2,1,NA,7,3,3,1,NA,0,56.3636363636364,0,3.63636363636364,5.45454545454545,0,9.81818181818182,17.0909090909091,3.27272727272727,4.36363636363636,0,68,56,22.9090909090909,2.47623793188335,0.870710611114252,0.74312303591269,4,23.2727272727273,1.93220338983051,270,275,275,12,21.686878612801,0.55,9,17.0789473684211,0.526964560862866,0.457251137824514,0.46518668012109,0,0,"Most disturbed",49.4989372027446,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",8,"Yes","No"," methods  habitat  "
"12284-ORDEQ:19940801:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-08-01","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,31,2,12,3,4,5,1,8,0,4.66666666666667,21.3333333333333,20.6666666666667,21.6666666666667,3,12,45.3333333333333,9,6,16,15.3333333333333,31.6666666666667,53,1,12,1,1,NA,NA,10,3,3,NA,NA,0.333333333333333,30.6666666666667,0.333333333333333,0.333333333333333,0,0,27.3333333333333,35.3333333333333,3.33333333333333,2.33333333333333,0,71.3333333333333,56.3333333333333,25.6666666666667,2.44642296991082,0.860761869018578,0.712414701695899,5,28.6666666666667,1.875,286,300,300,16,21.686878612801,0.74,12,17.0789473684211,0.702619414483821,0.375834513626542,0.371945701357466,0,0,"Most disturbed",28.7394914065013,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",8,"Yes","No"," methods    "
"12284-ORDEQ:19940909:P:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-09-09","Benthic Kick - Targeted Pool","Sample-Routine",45.89006414,-122.8627212,31,2,16,1,3,3,0,10,0,1.77304964539007,84.7517730496454,3.54609929078014,1.41843971631206,2.83687943262411,7,7.80141843971631,11,5,15,41.4893617021277,3.90070921985816,54.6099290780142,NA,13,1,2,1,NA,7,1,4,2,NA,0,71.6312056737589,1.06382978723404,7.09219858156028,0.709219858156028,0,7.09219858156028,0.709219858156028,3.54609929078014,8.15602836879433,0,68.4397163120567,55.6737588652482,37.2340425531915,2.38210052422159,0.8159670781893,0.693683576080399,5,5.31914893617021,2.28409090909091,273,282,282,12,20.5156461375228,0.58,9,17.0789473684211,0.526964560862866,0.446444599845297,0.463168516649849,0,0,"Most disturbed",55.2672899359672,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods  habitat  "
"12284-ORDEQ:19940909:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1994-09-09","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,33,3,12,3,7,4,1,7,0,4.15335463258786,19.4888178913738,15.6549520766773,27.7955271565495,3.83386581469649,14,47.2843450479233,9,6,18,12.1405750798722,30.3514376996805,57.5079872204473,1,11,NA,1,1,NA,11,2,6,NA,NA,1.91693290734824,24.2811501597444,0,0.958466453674121,0.319488817891374,0,34.5047923322684,32.9073482428115,3.19488817891374,1.91693290734824,0,65.1757188498403,53.0351437699681,25.2396166134185,2.57871463450652,0.867308451383711,0.737511528053144,4,29.073482428115,2.13559322033898,292,313,313,15,20.5156461375228,0.73,14,17.0789473684211,0.819722650231125,0.329881171307722,0.307366638441998,0,0,"Most disturbed",29.0171953198283,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"12284-ORDEQ:19950622:P:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1995-06-22","Benthic Kick - Targeted Pool","Sample-Routine",45.89006414,-122.8627212,36,3,13,3,6,7,0,8,0,2.91545189504373,53.3527696793003,8.7463556851312,17.4927113702624,9.62099125364431,16,35.8600583090379,8,5,22,45.4810495626822,8.7463556851312,45.4810495626822,NA,11,1,3,NA,NA,9,4,8,NA,NA,0,54.2274052478134,0.291545189504373,2.91545189504373,0,0,22.1574344023324,7.28862973760933,12.2448979591837,0.87463556851312,0,64.7230320699708,53.3527696793003,34.6938775510204,2.51674574443667,0.82543713781809,0.702311272148869,4,7.87172011661808,1.68904593639576,300,343,343,11,16.7548669483391,0.66,11,17.0789473684211,0.64406779661017,0.426744416427757,0.443298969072165,1,0,"Most disturbed",32.6425144693109,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",6,"Yes","No"," methods  habitat  "
"12284-ORDEQ:19950622:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1995-06-22","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,45,4,14,6,9,8,2,6,1,6.27177700348432,24.7386759581882,13.588850174216,25.4355400696864,11.8466898954704,23,50.8710801393728,8,10,26,14.9825783972125,19.1637630662021,65.5052264808362,1,14,1,1,NA,NA,13,6,8,NA,1,1.04529616724739,29.616724738676,3.83275261324042,0.348432055749129,0,0,32.404181184669,19.1637630662021,12.8919860627178,0.348432055749129,0.348432055749129,34.8432055749129,26.4808362369338,11.4982578397213,3.34865111824361,0.952615215572675,0.879681644286162,4,18.1184668989547,2.31308411214953,274,287,287,16,16.7548669483391,0.95,17,17.0789473684211,0.99537750385208,0.264900690569663,0.272586872586873,1,0,"Least disturbed",21.0880041810166,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",6,"Yes","No"," methods    "
"12284-ORDEQ:19950728:P:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1995-07-28","Benthic Kick - Targeted Pool","Sample-Routine",45.89006414,-122.8627212,38,4,18,2,3,6,0,12,0,2.84810126582278,71.8354430379747,2.21518987341772,2.53164556962025,3.16455696202532,11,7.91139240506329,12,8,17,59.4936708860759,16.7721518987342,23.4177215189873,NA,14,2,2,NA,NA,12,2,5,NA,1,0,64.2405063291139,0.949367088607595,4.74683544303798,0,0,12.9746835443038,11.3924050632911,4.43037974683544,0.949367088607595,0.316455696202532,69.620253164557,61.3924050632911,40.1898734177215,2.38587415251582,0.796232218377547,0.655894884066549,4,17.0886075949367,1.90277777777778,300,316,316,15,21.1297490036857,0.71,10,17.0789473684211,0.585516178736518,0.391098116835565,0.424684159378037,0,0,"Most disturbed",49.4744274235491,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12284-ORDEQ:19950728:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1995-07-28","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,37,2,13,5,5,8,2,8,0,5.43130990415335,41.2140575079872,5.75079872204473,19.4888178913738,13.7380191693291,18,38.9776357827476,10,5,22,38.3386581469649,17.5718849840256,44.0894568690096,2,13,1,2,NA,NA,10,5,3,1,NA,1.2779552715655,47.6038338658147,0.638977635782748,1.59744408945687,0,0,22.0447284345048,23.6421725239617,2.87539936102236,0.319488817891374,0,68.370607028754,53.6741214057508,28.1150159744409,2.61986262526849,0.869846584123549,0.725539236462455,4,14.3769968051118,2.01145038167939,300,313,313,20,21.1297490036857,0.95,17,17.0789473684211,0.99537750385208,0.280605852720049,0.266409266409266,0,0,"Least disturbed",18.9668275444615,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12284-ORDEQ:19960801:R:SR","12284-ORDEQ","Dart Creek at River Mile 3.7","EMAP/REMAP/CEMAP","1996-08-01","Benthic Kick - Targeted Riffle","Sample-Routine",45.89006414,-122.8627212,39,3,11,5,7,8,2,4,0,3.63247863247863,21.5811965811966,17.7350427350427,24.3589743589744,19.4444444444444,20,61.5384615384615,7,7,24,26.2820512820513,15.8119658119658,57.6923076923077,1,11,1,1,1,NA,12,5,6,1,NA,1.28205128205128,36.3247863247863,0.854700854700855,0.213675213675214,1.06837606837607,0,25.6410256410256,26.7094017094017,6.83760683760684,1.06837606837607,0,50.8547008547009,36.7521367521368,15.1709401709402,2.98150932250191,0.925405144306243,0.813828075106013,4,13.034188034188,2.45538461538462,300,468,468,20,21.6998720689481,0.92,16,17.0789473684211,0.936825885978428,0.297867060509915,0.268098647573588,0,0,"Least disturbed",11.2794499129771,"OREGONDEQ","12284-ORDEQ","MWCF","1",112.1664,1194,171,"w","Lower Willamette","Milton Creek","wadeable","Rejected","NO","No","No",8,"Yes","No"," methods    "
"12285-ORDEQ:19940719:P:SR","12285-ORDEQ","Tributary to East Fork Coquille River at River Mile 0.8","EMAP/REMAP/CEMAP","1994-07-19","Benthic Kick - Targeted Pool","Sample-Routine",43.16107006,-123.8052228,44,3,18,8,9,5,2,13,1,2.30263157894737,33.8815789473684,9.53947368421053,50.6578947368421,2.96052631578947,22,63.1578947368421,16,6,21,28.2894736842105,3.28947368421053,68.0921052631579,2,15,NA,2,NA,NA,16,2,6,1,NA,0.986842105263158,24.0131578947368,0,1.31578947368421,0,0,23.3552631578947,0.986842105263158,47.3684210526316,1.97368421052632,0,61.8421052631579,53.2894736842105,40.4605263157895,2.53134995807793,0.797168837790917,0.668927882310405,NA,0,3.19047619047619,283,304,304,15,15.637672091489,0.96,17,17.0789473684211,0.99537750385208,0.239410069622319,0.254054054054054,0,0,"Least disturbed",22.6786640666219,"OREGONDEQ","12285-ORDEQ","MWCF","1",456.5904,2057,160,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12285-ORDEQ:19940719:R:SR","12285-ORDEQ","Tributary to East Fork Coquille River at River Mile 0.8","EMAP/REMAP/CEMAP","1994-07-19","Benthic Kick - Targeted Riffle","Sample-Routine",43.16107006,-123.8052228,51,3,15,10,11,11,2,8,0,2.89017341040462,18.4971098265896,30.635838150289,38.4393063583815,8.95953757225434,32,78.0346820809249,12,7,30,20.2312138728324,6.9364161849711,71.9653179190751,1,17,1,6,NA,1,12,3,10,NA,NA,1.44508670520231,34.971098265896,0.289017341040462,2.3121387283237,0,0.289017341040462,18.2080924855491,6.64739884393064,34.971098265896,0.867052023121387,0,49.4219653179191,36.7052023121387,19.6531791907514,3.16183519186831,0.926600218436374,0.804164652051853,NA,0,2.45454545454545,300,346,346,15,15.637672091489,0.96,15,17.0789473684211,0.878274268104777,0.263238392680539,0.289581624282198,0,0,"Least disturbed",10.894762749633,"OREGONDEQ","12285-ORDEQ","MWCF","1",456.5904,2057,160,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12285-ORDEQ:19960711:R:SR","12285-ORDEQ","Tributary to East Fork Coquille River at River Mile 0.8","EMAP/REMAP/CEMAP","1996-07-11","Benthic Kick - Targeted Riffle","Sample-Routine",43.16107006,-123.8052228,33,6,4,8,7,6,1,2,0,7.69230769230769,12.1301775147929,18.0473372781065,54.7337278106509,6.50887573964497,21,79.2899408284024,4,11,18,15.9763313609467,10.0591715976331,73.9644970414201,1,12,NA,NA,1,NA,7,5,7,NA,NA,1.77514792899408,29.2899408284024,0,0,0.591715976331361,0,5.32544378698225,8.87573964497041,53.5502958579882,0.591715976331361,0,60.6508875739645,51.4792899408284,37.8698224852071,2.52145971080742,0.821178174058833,0.721136638912313,1,0.591715976331361,1.77290836653386,300,338,338,15,15.3882889815844,0.97,17,17.0789473684211,0.99537750385208,0.223432723100457,0.250965250965251,0,0,"Least disturbed",10.2572358663698,"OREGONDEQ","12285-ORDEQ","MWCF","1",456.5904,2057,160,"w","Coquille","Brewster Canyon-East Fork Coquille River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods    "
"12286-ORDEQ:19940720:P:SR","12286-ORDEQ","Middle Creek at River Mile 1.6","EMAP/REMAP/CEMAP","1994-07-20","Benthic Kick - Targeted Pool","Sample-Routine",43.163472,-124.046167,48,4,24,5,1,5,2,21,0,3.64741641337386,60.1823708206687,8.81458966565349,0.911854103343465,7.29483282674772,11,17.0212765957447,22,5,19,60.4863221884498,5.77507598784195,33.1306990881459,2,23,NA,3,NA,1,10,4,3,2,NA,2.43161094224924,47.4164133738602,0,2.43161094224924,0,0.303951367781155,10.3343465045593,12.1580547112462,6.99088145896657,17.9331306990881,0,37.3860182370821,26.7477203647416,14.8936170212766,3.34326845919536,0.944555555555556,0.863625642216724,7,11.854103343465,3.22051282051282,286,329,329,6,15.5034870867551,0.39,8,17.0789473684211,0.468412942989214,0.511430284896545,0.473242392444911,0,0,"Most disturbed",41.9722470216422,"OREGONDEQ","12286-ORDEQ","MWCF","1",21.0312,1549,178,"w","Coquille","Middle Creek","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
"12286-ORDEQ:19960710:R:SR","12286-ORDEQ","Middle Creek at River Mile 1.6","EMAP/REMAP/CEMAP","1996-07-10","Benthic Kick - Targeted Riffle","Sample-Routine",43.163472,-124.046167,16,2,7,3,3,0,2,5,0,1.8348623853211,79.8165137614679,8.25688073394496,7.3394495412844,0,6,15.5963302752294,8,2,6,88.0733944954129,2.75229357798165,9.1743119266055,NA,10,NA,NA,1,NA,3,1,1,NA,NA,0,80.7339449541284,0,0,2.75229357798165,0,6.42201834862385,0.917431192660551,2.75229357798165,6.42201834862385,0,79.8165137614679,67.8899082568807,27.5229357798165,2.0123110643248,0.802960399846213,0.725787798306844,1,2.75229357798165,3,102,109,109,9,15.6473734625577,0.58,11,17.0789473684211,0.64406779661017,0.384945074536495,0.392689784442362,0,0,"Most disturbed",7.97072675052904,"OREGONDEQ","12286-ORDEQ","MWCF","1",21.0312,1549,178,"w","Coquille","Middle Creek","wadeable","Rejected","YES","No","No",7,"Yes","No","lowcount methods    "
"12287-ORDEQ:19940721:P:SR","12287-ORDEQ","Panther Creek at River Mile 4.6","EMAP/REMAP/CEMAP","1994-07-21","Benthic Kick - Targeted Pool","Sample-Routine",43.25777924,-123.5951942,48,3,19,9,6,3,2,15,0,1.64684354986276,22.5983531564501,64.3183897529735,5.032021957914,1.73833485818847,18,71.0887465690759,18,6,21,35.3156450137237,2.56175663311985,61.6651418115279,NA,20,1,4,NA,NA,14,2,5,1,1,0,72.4611161939616,1.37236962488564,4.11710887465691,0,0,14.2726440988106,4.94053064958829,1.28087831655993,1.28087831655993,0.274473924977127,67.7950594693504,59.3778591033852,45.288197621226,2.31632885922088,0.767557250594621,0.598348898105305,4,1.46386093321135,1.78154205607477,300,1093,1093,9,15.3459957582152,0.59,9,17.0789473684211,0.526964560862866,0.45148640078138,0.475277497477296,0,0,"Most disturbed",30.1434802912832,"OREGONDEQ","12287-ORDEQ","MWCF","1",626.0592,1651,166,"w","Coos","Wilson Creek-Williams River","wadeable","Rejected","NO","No","No",7,"Yes","No"," methods  habitat  "
